celebrity_name,ballroom_partner,season,yt_video_id,yt_video_title,yt_channel_title,yt_view_count,yt_like_count,yt_comment_count,yt_publish_date,is_official_channel,confidence_score,query_used,crawl_timestamp
Drew Lachey,Cheryl Burke,2,oHZxBMze64c,Drew Lachey   Anna   Jive   DWTS Allstars Week 2,dancingbiz,767,2,0,2012-10-02T04:33:38Z,False,25,"""Drew Lachey""",2026-01-31T14:16:55.106474
Drew Lachey,Cheryl Burke,2,9wA8ci5e1eI,Dancing With The Stars - Semi Finals - Drew Lachey,suzi98babe,190,4,0,2020-01-08T05:53:32Z,False,35,"""Drew Lachey""",2026-01-31T14:16:55.107681
Drew Lachey,Cheryl Burke,2,EOALDaSJV4M,Drew Lachey - Jay Leno - Dancing with the Stars,suzi98babe,86,0,0,2017-11-21T05:04:45Z,False,35,"""Drew Lachey""",2026-01-31T14:16:55.108683
Drew Lachey,Cheryl Burke,2,wUYiHTbIGBc,Drew Lachey *Dancing With The Stars* clips #2,suzi98babe,7403,33,0,2016-03-07T04:35:01Z,False,35,"""Drew Lachey""",2026-01-31T14:16:55.108683
Monique Coleman,Louis van Amstel,3,VCoDs_1SP40,Monique Coleman High School Musical DANCING WITH THE STARS,Popstar!,107687,180,4,2006-10-06T20:08:35Z,False,35,"""Monique Coleman""",2026-01-31T14:16:57.181485
Monique Coleman,Louis van Amstel,3,I5hy8M4WzEE,Disney 365: DWTS with Monique Coleman,Daniel Vuong,1226,13,1,2025-01-14T20:08:34Z,False,25,"""Monique Coleman""",2026-01-31T14:16:57.182487
Monique Coleman,Louis van Amstel,3,TQCAL5E9juQ,DWTS: Monique Coleman: Week 6 Samba,LIH,86418,136,30,2007-02-28T00:25:36Z,False,25,"""Monique Coleman""",2026-01-31T14:16:57.182487
Monique Coleman,Louis van Amstel,3,xYhkgsl64Bk,DWTS: Monique Coleman: Week 7 Quickstep,LIH,25378,53,11,2007-03-28T22:23:24Z,False,25,"""Monique Coleman""",2026-01-31T14:16:57.183628
Joey Lawrence,Edyta Sliwinska,3,lITl0BrrVR8,Joey Lawrence first dance on Dancing with the Stars,Jen_JoeysAngel247,13847,134,11,2021-03-12T18:45:38Z,False,35,"""Joey Lawrence""",2026-01-31T14:16:57.699848
Willa Ford,Maksim Chmerkoskiy,3,ZrxmyLNP7V4,DANCING WITH THE STARS PRO FREESTYLE - SEASON 3 - WILLA FORD,CherylBurkesAte,139866,113,13,2006-11-29T13:39:08Z,False,35,"""Willa Ford""",2026-01-31T14:16:59.925404
Apolo Anton Ohno,Julianne Hough,4,0BYSfV2q0RQ,Apolo Anton Ohno and Karina Smirnoff   Quickstep   Dancing with the Stars All Stars Week 2,Dancing with the Stars,11220,41,1,2014-01-22T22:16:55Z,True,85,"""Apolo Anton Ohno""",2026-01-31T14:17:04.214309
Apolo Anton Ohno,Julianne Hough,4,jxupuUimByY,Dancing with the Stars - Apolo and Julianne (Cha Cha),blahzooo,2600131,4040,347,2007-05-24T18:18:40Z,False,50,"""Apolo Anton Ohno""",2026-01-31T14:17:04.214309
Apolo Anton Ohno,Julianne Hough,4,P9qTEoI-wSE,Apolo Anton Ohno and Karina Smirnoff   Tango   Dancing with the Stars All Stars  Week 8,Dancing with the Stars,1569,5,3,2014-01-22T22:10:16Z,True,85,"""Apolo Anton Ohno""",2026-01-31T14:17:04.215451
Apolo Anton Ohno,Julianne Hough,4,YhaQTYClcUA,Dancing with the Stars - Apolo and Julianne (Freestyle),blahzooo,1062944,2342,95,2007-05-24T18:18:46Z,False,50,"""Apolo Anton Ohno""",2026-01-31T14:17:04.215451
Apolo Anton Ohno,Julianne Hough,4,XB5gfBRdPu8,"DWTS Apolo Anton Ohno & Julianne Hough Rumba (Week 6, HD)",58facets808,136085,457,29,2010-04-16T23:29:56Z,False,40,"""Apolo Anton Ohno""",2026-01-31T14:17:04.216888
Apolo Anton Ohno,Julianne Hough,4,gsMZ77TX0C4,Dancing with the Stars - Apolo and Julianne (Samba),blahzooo,975044,1574,172,2007-04-19T16:51:03Z,False,50,"""Apolo Anton Ohno""",2026-01-31T14:17:04.216888
Apolo Anton Ohno,Julianne Hough,4,Ff0KknqRgSc,Apolo Anton Ohno and Karina Smirnoff   Foxtrot   Dancing with the Stars All Stars Week 3,Dancing with the Stars,846,7,1,2014-01-22T22:07:16Z,True,85,"""Apolo Anton Ohno""",2026-01-31T14:17:04.218096
Apolo Anton Ohno,Julianne Hough,4,vtLnxTUgpMc,CHA CHA-PASO DOBLE-Apolo Anton Ohno & Karina- DWTS (Allstars Fusion Week),dolasco ,7367,32,7,2012-11-06T01:39:30Z,False,25,"""Apolo Anton Ohno""",2026-01-31T14:17:04.219427
Apolo Anton Ohno,Julianne Hough,4,SyWizul_hN4,Apolo Anton Ohno & Karina - Rumba - DWTS (Allstars Semi's),dolasco ,19420,105,3,2012-11-20T02:48:21Z,False,25,"""Apolo Anton Ohno""",2026-01-31T14:17:04.219427
Apolo Anton Ohno,Julianne Hough,4,VbkD8UcIw-8,Apolo Anton Ohno & Karina - Bigtop Jazz - DWTS (Allstars Semi's),dolasco ,4443,21,6,2012-11-20T02:01:25Z,False,25,"""Apolo Anton Ohno""",2026-01-31T14:17:04.219427
Apolo Anton Ohno,Julianne Hough,4,4nO4Uzxv4Jo,Jordan Chiles & Apolo Anton Ohno Vs. Elaine Hendrix & Rashad Jennings | Quickstep Relay | DWTS 2025,RemasterKingdom4K,5697,58,0,2025-11-12T02:36:08Z,False,25,"""Apolo Anton Ohno""",2026-01-31T14:17:04.220866
Apolo Anton Ohno,Julianne Hough,4,41FRwOKpObE,Apolo Anton Ohno's First Dance-Cha Cha cha-DWTS-15-Week 1.,dolasco ,7559,29,2,2012-09-25T04:26:06Z,False,35,"""Apolo Anton Ohno""",2026-01-31T14:17:04.220866
Apolo Anton Ohno,Julianne Hough,4,8ojE7cedTVA,Apolo Ohno & Julianne Hough People magazine interview Dancing with the stars,Apolo Ohno,396,0,0,2020-07-14T07:07:08Z,False,50,"""Apolo Anton Ohno""",2026-01-31T14:17:04.222145
Shandi Finnessey,Brian Fortuna,4,qSKJNB0d_8c,Shandi Finnessey - Dancing with the Stars,foxnewsgirl,9953,17,2,2007-05-23T23:15:28Z,False,35,"""Shandi Finnessey""",2026-01-31T14:17:04.754915
Shandi Finnessey,Brian Fortuna,4,44Xx-fR7kBc,Shandi Finnessey - Dancing with the Stars - 03-26-07,foxnewsgirl,15537,36,3,2007-03-27T02:06:18Z,False,35,"""Shandi Finnessey""",2026-01-31T14:17:04.756331
Shandi Finnessey,Brian Fortuna,4,vVrx7kga_a4,Shandi Finnessey - Dancing with the Stars,foxnewsgirl,7206,13,3,2007-03-20T04:55:26Z,False,35,"""Shandi Finnessey""",2026-01-31T14:17:04.756331
Shandi Finnessey,Brian Fortuna,4,8AeG782SMGU,Shandi Finnessey  - Dancing with the Stars - 4-2-07,foxnewsgirl,6572,8,1,2007-04-03T02:07:58Z,False,35,"""Shandi Finnessey""",2026-01-31T14:17:04.757418
Cameron Mathison,Edyta Sliwinska,5,GvFtHnOAXFA,DWTS 505: Cameron & Edyta (Rumba),Randall Designs,13008,89,8,2018-01-27T22:45:25Z,False,40,"""Cameron Mathison""",2026-01-31T14:17:08.025778
Cameron Mathison,Edyta Sliwinska,5,8wA6lgxWENc,Cameron Mathison Reveals Shocking DWTS Secrets: Why He Wanted a Different Partner!,TFacts,301,4,2,2024-07-31T23:39:22Z,False,25,"""Cameron Mathison""",2026-01-31T14:17:08.027285
Sabrina Bryan,Mark Ballas,5,gytyZRugs24,DWTS - Sabrina Bryan and Mark Ballas' Paso Doble | DANCING WITH THE STARS SEASON 5,Nine Anutza / Paramore & Tayley,12870,66,5,2020-07-24T23:32:30Z,False,50,"""Sabrina Bryan""",2026-01-31T14:17:09.071531
Sabrina Bryan,Mark Ballas,5,4PVRb89NxMg,Sabrina Bryan's First Dance Cha Cha Cha-DWTS-15 Week 1,dolasco ,81111,404,33,2012-09-25T05:40:30Z,False,35,"""Sabrina Bryan""",2026-01-31T14:17:09.072533
Sabrina Bryan,Mark Ballas,5,zC-02YGvLsA,Sabrina Bryan Returns to DWTS,Sabrina Bryan,32921,79,15,2009-10-07T03:20:09Z,False,25,"""Sabrina Bryan""",2026-01-31T14:17:09.072533
Sabrina Bryan,Mark Ballas,5,1lLmWIWi5Xo,RUMBA-Sabrina Bryan & Louis - DWTS (Allstars Country Night),dolasco ,41403,282,20,2012-10-30T00:59:27Z,False,25,"""Sabrina Bryan""",2026-01-31T14:17:09.073535
Sabrina Bryan,Mark Ballas,5,bXSFVs_ajiA,Sabrina Bryan & Louis - Disco - DWTS (Allstars Week 4),dolasco ,45180,206,9,2012-10-16T00:55:26Z,False,25,"""Sabrina Bryan""",2026-01-31T14:17:09.074538
Sabrina Bryan,Mark Ballas,5,sf5i-63BsXo,Sabrina Bryan and Louis van Amstel   Quickstep   Dancing with the Stars All Stars Week 2,Dancing with the Stars,1190,13,0,2014-01-23T18:13:15Z,True,85,"""Sabrina Bryan""",2026-01-31T14:17:09.075542
Jennie Garth,Derek Hough,5,TfrVkKynZ_E,Jennie Garth with a fantastic performance on Dancing With The Stars (HD),WeirdContent,1349066,3370,106,2013-07-13T15:21:04Z,False,35,"""Jennie Garth""",2026-01-31T14:17:09.597070
Jennie Garth,Derek Hough,5,ayZ4dOVqmqA,JENNIE GARTH DANCING WITH THE STARS,jessy olry,9788,28,7,2008-11-12T22:22:31Z,False,35,"""Jennie Garth""",2026-01-31T14:17:09.598535
Albert Reed,Anna Trebunskaya,5,YiPxK9dAAbg,Dancing with the Stars - Who is Albert Reed?,thealbertreed,4562,12,1,2007-09-28T15:18:38Z,False,35,"""Albert Reed""",2026-01-31T14:17:11.137241
Albert Reed,Anna Trebunskaya,5,dYtl73MnBrk,Dancing with the Stars Albert Reed interviewed on ABC,fanofalbert,7116,11,2,2007-09-18T19:56:49Z,False,35,"""Albert Reed""",2026-01-31T14:17:11.137241
Albert Reed,Anna Trebunskaya,5,kqaFE-Am8ys,Dancing with the Stars - Albert Reed and Anna - week 2,thealbertreed,13692,12,3,2007-10-03T00:10:48Z,False,50,"""Albert Reed""",2026-01-31T14:17:11.138244
Albert Reed,Anna Trebunskaya,5,4GQHaybFIT0,Dancing with the Stars - Albert & Anna Cha-Cha 1st week,lionheart33026,4894,13,0,2007-09-27T03:19:25Z,False,50,"""Albert Reed""",2026-01-31T14:17:11.138244
Albert Reed,Anna Trebunskaya,5,7Yd09l5WPbw,Dancing with the Stars - Albert Reed and Anna - week 1,thealbertreed,346928,401,33,2007-09-28T15:14:18Z,False,50,"""Albert Reed""",2026-01-31T14:17:11.139674
Helio Castroneves,Julianne Hough,5,xg1Kuduhlvo,DWTS - Helio Castroneves and Julianne Hough's Quickstep | DANCING WITH THE STARS SEASON 5,Nine Anutza / Paramore & Tayley,51868,250,8,2020-07-24T20:26:49Z,False,50,"""Helio Castroneves""",2026-01-31T14:17:11.663100
Helio Castroneves,Julianne Hough,5,jDtdeGIZHjc,Helio Castroneves' Second Dance - Dancing With The Stars,dolasco ,5003,26,1,2012-10-02T03:59:33Z,False,35,"""Helio Castroneves""",2026-01-31T14:17:11.664575
Helio Castroneves,Julianne Hough,5,rFk0vowF4G0,"DWTS  - Helio Castroneves and Julianne Hough's Foxtrot, Week 1 | DANCING WITH THE STARS SEASON 5",Nine Anutza / Paramore & Tayley,1456,8,0,2020-07-24T20:14:02Z,False,50,"""Helio Castroneves""",2026-01-31T14:17:11.664575
Helio Castroneves,Julianne Hough,5,Zh-tyTHT5VY,DWTS - Helio Castroneves and Julianne Hough's Freestyle | DANCING WITH THE STARS SEASON 5,Nine Anutza / Paramore & Tayley,15878,58,6,2020-07-24T20:18:50Z,False,50,"""Helio Castroneves""",2026-01-31T14:17:11.665964
Helio Castroneves,Julianne Hough,5,xVVpTbOesFY,"DWTS - Helio Castroneves and Julianne Hough's ChaCha, Week 9 | DANCING WITH THE STARS SEASON 5",Nine Anutza / Paramore & Tayley,6402,27,3,2020-07-24T19:53:10Z,False,50,"""Helio Castroneves""",2026-01-31T14:17:11.667083
Helio Castroneves,Julianne Hough,5,kwmnM5Ou75Y,"DWTS - Helio Castroneves and Julianne Hough's Foxtrot, Week 9 | DANCING WITH THE STARS SEASON 5",Nine Anutza / Paramore & Tayley,4085,18,1,2020-07-24T20:16:32Z,False,50,"""Helio Castroneves""",2026-01-31T14:17:11.668506
Helio Castroneves,Julianne Hough,5,KwVY7BPmsUo,DWTS - Helio Castroneves and Julianne Hough's Mambo | DANCING WITH THE STARS SEASON 5,Nine Anutza / Paramore & Tayley,6405,42,1,2020-07-24T20:20:55Z,False,50,"""Helio Castroneves""",2026-01-31T14:17:11.669011
Helio Castroneves,Julianne Hough,5,Rz7jUYHKvgc,"DWTS - Helio Castroneves and Julianne Hough's ChaCha, Week 6 | DANCING WITH THE STARS SEASON 5",Nine Anutza / Paramore & Tayley,4447,25,0,2020-07-24T19:49:46Z,False,50,"""Helio Castroneves""",2026-01-31T14:17:11.670319
Cristian de la Fuente,Cheryl Burke,6,1MsREY6NaHc,Dancing with the Stars: Jason Taylor and Cristian de la Fuente's Bromance,frellme,3207,10,1,2010-04-29T05:36:35Z,False,35,"""Cristian de la Fuente""",2026-01-31T14:17:14.270841
Cristian de la Fuente,Cheryl Burke,6,ZNz2KOBdLV4,"DWTS - CRISTIÁN DE LA FUENTE & CHERYL BURKE'S SAMBA, WEEK 9 | DANCING WITH THE STARS SEASON 6",Nine Anutza / Paramore & Tayley,4146,19,1,2020-07-26T16:41:11Z,False,50,"""Cristian de la Fuente""",2026-01-31T14:17:14.271979
Cristian de la Fuente,Cheryl Burke,6,1xw9bf0A1HE,Cristian de la Fuente Thank You- DWTS - English,Debra Vasalech Lyons,2383,13,0,2008-05-04T18:15:45Z,False,25,"""Cristian de la Fuente""",2026-01-31T14:17:14.271979
Shannon Elizabeth,Derek Hough,6,8IsPfRPdj-o,"DWTS - Derek Hough & Shannon Elizabeth meltdown - ""horrific, demented lines""",purpleduck84,61656,94,23,2010-11-03T02:03:59Z,False,40,"""Shannon Elizabeth""",2026-01-31T14:17:16.346116
Kristi Yamaguchi,Mark Ballas,6,wWM5UDybfAM,DWTS - Kristi Yamaguchi & Mark Ballas - Season 6 Jive,darkjedi4z,189679,382,27,2008-04-23T20:34:29Z,False,40,"""Kristi Yamaguchi""",2026-01-31T14:17:17.881831
Kristi Yamaguchi,Mark Ballas,6,vXIkMqXhSCg,DWTS - KRISTI YAMAGUCHI & MARK BALLAS' MAMBO | DANCING WITH THE STARS SEASON 6,Nine Anutza / Paramore & Tayley,831,4,0,2020-07-26T20:56:45Z,False,50,"""Kristi Yamaguchi""",2026-01-31T14:17:17.881831
Cody Linley,Julianne Hough,7,HmvjV7jjSk4,Cody Linley & Julianne Reahearsing for DWTS,witchjedi,38283,73,21,2008-08-31T20:28:54Z,False,40,"""Cody Linley""",2026-01-31T14:17:22.008839
Cody Linley,Julianne Hough,7,gTfavjYh_Q0,E! - Cody Linley on DWTS,witchjedi,24737,59,3,2008-09-18T23:55:53Z,False,25,"""Cody Linley""",2026-01-31T14:17:22.008839
Cody Linley,Julianne Hough,7,-XecVqwFWC0,Cody Linley DWTS w/ Julianne,witchjedi,10521,49,5,2008-09-19T01:36:16Z,False,40,"""Cody Linley""",2026-01-31T14:17:22.010222
Cody Linley,Julianne Hough,7,x0yvvnZaA_g,"Cody Linley Gets Emotional on ABC's ""Dancing with the Stars""",jennt75,24699,174,23,2008-11-17T17:01:52Z,False,35,"""Cody Linley""",2026-01-31T14:17:22.011224
Maurice Greene,Cheryl Burke,7,gpuCa0xCySo,Bullets4Peace - Maurice Greene Dancing with the Stars,RafiAnteby,531,2,0,2009-04-20T23:07:23Z,False,35,"""Maurice Greene""",2026-01-31T14:17:23.049520
Brooke Burke,Derek Hough,7,Pfcy9moOCvw,Dancing With The Stars Finals - Brooke Burke,DWTSFanBoy,1224779,988,131,2008-11-25T13:16:24Z,False,35,"""Brooke Burke""",2026-01-31T14:17:26.939131
Brooke Burke,Derek Hough,7,SWcwzq0xr5A,Why DWTS’ Brooke Burke Isn’t Returning With Tom Bergeron | E! News,E! News,7162,29,3,2025-11-11T21:14:05Z,False,25,"""Brooke Burke""",2026-01-31T14:17:26.940138
Gilles Marini,Cheryl Burke,8,KEWlDtEt2cQ,DWTS Gilles Marini & Cheryl Burke Argentine Tango (Week 4),58facets808,167601,979,109,2010-05-05T20:09:44Z,False,40,"""Gilles Marini""",2026-01-31T14:17:27.454680
Gilles Marini,Cheryl Burke,8,rgueAfklDbM,Gilles Marini and Peta - Bollywood - DWTS (Allstars Week 4),dancingbiz,45351,233,25,2012-10-16T03:18:49Z,False,25,"""Gilles Marini""",2026-01-31T14:17:27.455754
Gilles Marini,Cheryl Burke,8,Q4ehAqS3jDs,DWTS - Gilles Marini & Cheryl Burke's Paso Doble | Dancing With the Stars Season 8,Nine Anutza / Paramore & Tayley,4120,24,1,2020-09-06T04:08:35Z,False,50,"""Gilles Marini""",2026-01-31T14:17:27.455754
Gilles Marini,Cheryl Burke,8,7EEr1ruzj9E,Gilles Marini and Peta Murgatroyd   Tango   Dancing with the Stars All Stars Week 3,Dancing with the Stars,1653,7,1,2014-01-22T22:39:51Z,True,85,"""Gilles Marini""",2026-01-31T14:17:27.456757
Gilles Marini,Cheryl Burke,8,UhuoJ0zhZ5o,Dancing with Gilles Marini! - Dancing With The Stars,dolasco ,743,2,0,2012-10-30T00:11:40Z,False,35,"""Gilles Marini""",2026-01-31T14:17:27.457760
Gilles Marini,Cheryl Burke,8,fp2XVpejQOM,Gilles Marini   Peta   Jive   DWTS Allstars Week 2,dancingbiz,14105,53,0,2012-10-02T04:34:35Z,False,25,"""Gilles Marini""",2026-01-31T14:17:27.457760
Gilles Marini,Cheryl Burke,8,bPy5UiYpVLE,DWTS Season 15: Gilles Marini & Peta Bollywood Jai Ho! HD,CuchiBella7,133895,526,46,2012-11-18T10:46:20Z,False,25,"""Gilles Marini""",2026-01-31T14:17:27.459078
Gilles Marini,Cheryl Burke,8,gRZUe7ZwF0g,DWTS - Gilles Marini & Cheryl Burke's Quickstep | Dancing With the Stars Season 8,Nine Anutza / Paramore & Tayley,178,2,0,2020-09-06T04:20:12Z,False,50,"""Gilles Marini""",2026-01-31T14:17:27.460219
Gilles Marini,Cheryl Burke,8,PjpQjv4NAE8,DWTS Gilles Marini & Cheryl Burke Samba (Week 3),58facets808,95830,261,11,2010-04-20T17:35:10Z,False,40,"""Gilles Marini""",2026-01-31T14:17:27.460219
Gilles Marini,Cheryl Burke,8,MtprXGNvOZg,Gilles Marini on 'DWTS' Elimination: 'I'm Just a Bit Heartbroken',extratv,2287,14,1,2012-11-14T20:32:54Z,False,0,"""Gilles Marini""",2026-01-31T14:17:27.461333
Ty Murray,Chelsie Hightower,8,C3bVlthJJWY,Ty Murray Gets Kicked Off Dancing With The Stars,Hollywood.TV,28211,29,6,2009-05-13T08:14:16Z,False,35,"""Ty Murray""",2026-01-31T14:17:29.541936
Melissa Rycroft,Tony Dovolani,8,7DsaIylngBA,Melissa Rycroft and Tony Dovolani Dancing with the stars - finale night samba,OEyeCu812,58890,113,5,2009-05-20T02:42:52Z,False,50,"""Melissa Rycroft""",2026-01-31T14:17:34.255002
Melissa Rycroft,Tony Dovolani,8,MQ-G5Hqdpc0,Melissa Rycroft & MELISSA Tony - Argentine Tango - DWTS (Allstars Semi's),dancingbiz,157378,665,89,2012-11-20T03:21:43Z,False,40,"""Melissa Rycroft""",2026-01-31T14:17:34.256372
Melissa Rycroft,Tony Dovolani,8,kfmBdZ3c57U,DWTS Star Melissa Rycroft Speaks Out After Arrest,FOXN Breaking News,278,4,0,2025-10-08T22:03:01Z,False,25,"""Melissa Rycroft""",2026-01-31T14:17:34.256372
Melissa Rycroft,Tony Dovolani,8,xRj9SqPaFIo,Melissa Rycroft and Tony Dovolani   Jitterbug   Dancing with the Stars All Stars Week 4,Dancing with the Stars,704,0,0,2014-01-23T17:53:34Z,True,100,"""Melissa Rycroft""",2026-01-31T14:17:34.257401
Melissa Rycroft,Tony Dovolani,8,aEVqlg68YFo,Melissa Rycroft and Tony Dovolani Dancing with the stars  Paso Doble,OEyeCu812,8547,28,4,2009-04-07T00:43:21Z,False,50,"""Melissa Rycroft""",2026-01-31T14:17:34.258561
Melissa Rycroft,Tony Dovolani,8,-olnKCWgPR8,Melissa Rycroft and Tony Dovolani Dancing with the stars - Argentine tango,OEyeCu812,15191,50,6,2009-04-21T00:35:24Z,False,50,"""Melissa Rycroft""",2026-01-31T14:17:34.258561
Melissa Rycroft,Tony Dovolani,8,OBiEyKc2V1g,Melissa Rycroft and Tony Dovolani Dancing with the stars - Quick step,OEyeCu812,6619,28,1,2009-05-12T00:41:50Z,False,50,"""Melissa Rycroft""",2026-01-31T14:17:34.259928
Melissa Rycroft,Tony Dovolani,8,sJccX_7dEVI,Melissa Rycroft and Tony Dovolani Dancing with the stars Paso Rumba,OEyeCu812,8299,28,0,2009-04-14T00:51:26Z,False,50,"""Melissa Rycroft""",2026-01-31T14:17:34.259928
Melissa Rycroft,Tony Dovolani,8,ghzXPkU5KQ4,Melissa Rycroft's Final Dance - Dancing With The Stars/,dolasco ,2771,9,2,2012-11-28T06:36:27Z,False,35,"""Melissa Rycroft""",2026-01-31T14:17:34.260961
Melissa Rycroft,Tony Dovolani,8,WKUM_Vu0Rjo,Melissa Rycroft and Tony Dovolani Dancing with the stars - Viennese Waltz,OEyeCu812,4918,13,0,2009-05-05T00:59:22Z,False,50,"""Melissa Rycroft""",2026-01-31T14:17:34.260961
Melissa Rycroft,Tony Dovolani,8,5gj57rO6d7c,Melissa Rycroft and Tony Dovolani   Instant Samba   Dancing with the Stars All Star Finale,Dancing with the Stars,2261,2,0,2014-01-23T17:53:51Z,True,100,"""Melissa Rycroft""",2026-01-31T14:17:34.262307
Melissa Rycroft,Tony Dovolani,8,Tn75msVSY38,Melissa Rycroft and Tony Dovolani   Samba   Dancing with the Stars All Stars Week 3,Dancing with the Stars,798,1,0,2014-01-23T17:54:21Z,True,100,"""Melissa Rycroft""",2026-01-31T14:17:34.262307
Ashley Hamiliton,Edyta Sliwinska,9,u4KDMWWIW68,DWTS Finale- Ashley Hamilton Losers Club Dance,danceyheart,2841,10,0,2009-12-09T03:18:01Z,False,35,"""Ashley Hamiliton""",2026-01-31T14:17:34.804197
Louie Vito,Chelsie Hightower,9,BXNTnOkJlis,How Louie Vito is Staying True to Snowboarding While Doing Dancing with the Stars,WEBN-TV Boston @ Emerson College,6266,12,0,2009-09-13T21:00:32Z,False,35,"""Louie Vito""",2026-01-31T14:17:38.053601
Louie Vito,Chelsie Hightower,9,1BmykIOTBNM,Louie Vito And His Partner Talk About Dancing With The Stars,Hollywood.TV,21213,17,4,2009-08-25T07:57:24Z,False,35,"""Louie Vito""",2026-01-31T14:17:38.055660
Joanna Krupa,Derek Hough,9,uBDLt7oVn2w,Joanna Krupa #new #DWTS #channel #trending #shortvideo #instagram,The Watch,1289,0,1,2023-08-28T03:00:33Z,False,25,"""Joanna Krupa""",2026-01-31T14:17:39.250699
Tom DeLay,Cheryl Burke,9,epZlsCTNegw,Tom DeLay Storms Dancing with the Stars!,TPM TV,53050,88,100,2009-09-22T16:42:25Z,False,35,"""Tom DeLay""",2026-01-31T14:17:40.281858
Aiden Turner,Edyta Sliwinska,10,nRbUevCKdMw,Dancing With The Stars Aiden Turner Talks About OchoCinco,Hollywood.TV,8959,1,0,2010-05-19T10:33:37Z,False,35,"""Aiden Turner""",2026-01-31T14:17:43.379564
Aiden Turner,Edyta Sliwinska,10,LPN3lcYWmHw,Aiden Turner Reveals His Pick to Win 'Dancing with the Stars',MsDwts,1807,4,0,2010-05-02T21:14:14Z,False,35,"""Aiden Turner""",2026-01-31T14:17:43.379564
Aiden Turner,Edyta Sliwinska,10,npr3C0rauFU,Aiden Turner on DWTS (Episode 1-Part 1),aidenturnernet,4727,13,1,2010-03-26T02:07:49Z,False,25,"""Aiden Turner""",2026-01-31T14:17:43.380936
Aiden Turner,Edyta Sliwinska,10,VehEsB6cpDU,Backstage after DWTS Week 4 Elimination: Aiden Turner & Edyta Silwinska,MsDwts,716,2,1,2010-04-17T14:32:52Z,False,10,"""Aiden Turner""",2026-01-31T14:17:43.381937
Aiden Turner,Edyta Sliwinska,10,kVKH-NxrbS8,Aiden Turner on DWTS Week One Results Show,aidenturnernet,748,4,0,2010-04-01T08:52:11Z,False,0,"""Aiden Turner""",2026-01-31T14:17:43.381937
Aiden Turner,Edyta Sliwinska,10,vyhEGDBjwCM,Aiden Turner on DWTS (Episode 3 Results Show),aidenturnernet,1066,6,0,2010-04-09T03:28:21Z,False,0,"""Aiden Turner""",2026-01-31T14:17:43.382939
Aiden Turner,Edyta Sliwinska,10,ydkHSbQPbf0,Aiden Turner on DWTS Edyta's Teaching,MsDwts,1092,2,0,2010-04-11T20:36:16Z,False,40,"""Aiden Turner""",2026-01-31T14:17:43.385448
Aiden Turner,Edyta Sliwinska,10,p0P6sSx5yVA,"Shannen, Aiden & Buzz on Dancing With The Stars Finale HQ",NlKD0,39061,67,9,2010-05-29T10:14:37Z,False,35,"""Aiden Turner""",2026-01-31T14:17:43.387800
Shannen Doherty,Mark Ballas,10,xBWTxKR5hZQ,Shannen Doherty @ Dancing With The Stars,HollyMCombsFrance,339107,2651,131,2011-12-18T17:32:23Z,False,35,"""Shannen Doherty""",2026-01-31T14:17:43.923028
Evan Lysacek,Anna Trebunskaya,10,Jec8p2KMi8Y,"DWTS - Evan Lysacek & Anna Trebunskaya's Quickstep, Week 3 | Dancing With the Stars Season 10",Nine Anutza / Paramore & Tayley,894,10,1,2020-09-12T19:53:42Z,False,50,"""Evan Lysacek""",2026-01-31T14:17:45.984897
Evan Lysacek,Anna Trebunskaya,10,XQ0bv3HIvC4,DWTS - Evan Lysacek & Anna Trebunskaya's Rumba | Dancing With the Stars Season 10,Nine Anutza / Paramore & Tayley,306,1,0,2020-09-12T20:08:21Z,False,50,"""Evan Lysacek""",2026-01-31T14:17:45.987428
Evan Lysacek,Anna Trebunskaya,10,N-7EXUw43R0,DWTS - Evan Lysacek & Anna Trebunskaya's Tango | Dancing With the Stars Season 10,Nine Anutza / Paramore & Tayley,878,11,0,2020-09-12T20:13:22Z,False,50,"""Evan Lysacek""",2026-01-31T14:17:45.987428
Erin Andrews,Maksim Chmerkoskiy,10,-NgSfBEuVQA,Erin Andrews and DWTS Partner Maxim (Season 7),TheEllenShow,4747,105,3,2023-04-06T13:00:00Z,False,25,"""Erin Andrews""",2026-01-31T14:17:47.533994
Jake Pavelka,Chelsie Hightower,10,GsKsn4VTPow,Jake Pavelka's 'Dancing with the Stars'' Secret Weapon,MsDwts,2228,5,0,2010-03-21T19:42:01Z,False,35,"""Jake Pavelka""",2026-01-31T14:17:48.571303
Jake Pavelka,Chelsie Hightower,10,PTp9qGMMFcE,"Dancing With The Stars Season 10 Finale: Jake Pavelka & Vienna Girardi - ""On the Wings of Love""",Yashoui,74755,42,25,2010-05-26T13:54:52Z,False,35,"""Jake Pavelka""",2026-01-31T14:17:48.572483
Kyle Massey,Lacey Schwimmer,11,MsmrNv-MYpI,"DWTS - Kyle Massey & Lacey Schwimmer's Tango, Week 10 | Dancing With the Stars Season 11",Nine Anutza / Paramore & Tayley,1486,9,0,2020-09-18T00:50:25Z,False,50,"""Kyle Massey""",2026-01-31T14:17:50.117922
Jennifer Grey,Derek Hough,11,oqaDoJogsRI,Jennifer Grey and Derek Hough Dancing with the stars  finale free style,OEyeCu812,6349029,18021,616,2010-11-23T02:10:51Z,False,50,"""Jennifer Grey""",2026-01-31T14:17:50.635592
